"Location","Code","Condition","Metric","Vaccination year","Birth year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2028","2028","0","0","0","0","0","0","0","0","0","0","1013.77328290462","1356.09380649046","1191.28378700625","982.751795648783","742.620878286202","562.169185948514","523.777125115243","508.08106953398","484.220563129395","457.128008035901","283.811534049807","179.088758830732","102.836675069232","52.5835570719214","30.0897682295583","16.6648823217786","8.33417546714723","2.80656294241607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2029","2029","0","0","0","0","0","0","0","0","0","0","1023.44900741216","1381.28857024155","1202.64525825801","992.117350156258","749.696184931568","567.525492022089","533.750675856743","512.921745963957","488.833731367231","461.484733420832","286.515378177123","182.562029313888","103.814499665748","53.0830539992034","30.3753024917493","16.8228805644004","8.49750764836392","2.83305237980115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2030","2030","0","0","0","0","0","0","0","0","0","0","1039.22424638839","1390.13413080695","1210.34461423849","998.466091973591","754.489847482513","576.536594361696","537.163985021125","516.202279214438","491.960713371029","464.437376742073","291.168426244848","183.728841503727","104.477292716789","53.4214367698795","30.5689326287312","17.100032527019","8.55167578612666","2.85111193066577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2031","2031","0","0","0","0","0","0","0","0","0","0","1036.14202054641","1386.00974968399","1206.75131322753","995.498836296468","758.93109367244","574.816877644964","535.561430143484","514.663261246094","490.495173877404","467.319724565738","290.301038490254","183.180289871422","104.16415663859","53.2602730175737","30.7632488869144","17.0482007140144","8.52575484945463","2.84246994123025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2032","2032","0","0","0","0","0","0","0","0","0","0","1028.50239244675","1375.78413505621","1197.84428562293","996.933684720039","753.325092605925","570.56860077638","531.60195814218","510.85877850682","491.354437317267","463.868024807967","288.155558134557","181.825456612245","103.392704375312","53.3626706133655","30.534400290717","16.9212572230497","8.46227078437033","2.82130447847234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2033","2033","0","0","0","0","0","0","0","0","0","0","1019.20098820246","1363.33746395522","1197.55222382225","987.9049203625","746.501314048341","565.399172592078","526.784849322005","510.891071012442","486.902302369852","459.666692329886","285.544414396956","180.176521113744","103.419020569401","52.8776004838068","30.2564381028167","16.7670582628786","8.38505596384112","2.82262505378839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2034","2034","0","0","0","0","0","0","0","0","0","0","1012.66008779346","1366.62747435484","1189.8594526305","981.552758554449","741.699816625052","561.762756653931","528.216878673009","507.605002996754","483.77038419416","456.711376561856","283.707659703237","180.702023385243","102.752166456745","52.5362237604834","30.0608569057555","16.6585543153119","8.41134384703772","2.80425837301264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2035","2035","0","0","0","0","0","0","0","0","0","0","1022.82964729347","1368.18736656157","1191.21569341567","982.669155952975","742.540169978622","567.578314761248","528.81572465848","508.180844559967","484.319624508466","457.230416963879","286.703991974856","180.906319070588","102.867718590003","52.5948581853262","30.0944071103341","16.8385980866152","8.42073154705352","2.80738813882074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2036","2036","0","0","0","0","0","0","0","0","0","0","1029.59713059047","1377.23870411572","1199.09428318395","989.165909421641","753.934827372649","571.325376661496","532.306644594399","511.536393642266","487.518637002649","464.329101276884","288.597716683478","182.100194923366","103.545565955498","52.9405415852387","30.5668307102815","16.9490642190029","8.47597401089122","2.82580542678089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2037","2037","0","0","0","0","0","0","0","0","0","0","1041.575494238","1393.25591321135","1213.03622959934","1009.35241840023","762.697145248167","577.963427258175","538.490211316866","517.479102935924","497.552579139502","469.7258154","291.950862497764","184.215080109126","104.747234034621","54.0402893635888","30.920690974063","17.1451719288474","8.5740445492112","2.85850116877299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2038","2038","0","0","0","0","0","0","0","0","0","0","1057.02525077906","1413.91802039947","1241.70568429469","1024.3125845492","774.000400016919","586.527951799412","546.469168730456","529.798466895271","504.925198387635","476.687655153015","296.276741235697","186.943448595575","107.26292847389","54.8396636368729","31.3777197317867","17.3984470796563","8.70061484405481","2.92700023299959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2039","2039","0","0","0","0","0","0","0","0","0","0","1073.4619671185","1448.36742678224","1261.0074372154","1040.22939490516","786.026195005245","595.641188506485","559.876337332544","538.030075042068","512.770218901822","484.095235089158","300.879939280873","191.570328009836","108.927968562954","55.6905609232612","31.8643567315809","17.6681712980331","8.91552244941649","2.97228579342087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2040","2040","0","0","0","0","0","0","0","0","0","0","1099.99223998835","1471.38858172426","1281.0488091683","1056.75963653152","798.513846000504","610.464549097996","568.771480692608","546.578474859878","520.917694667802","491.787581948919","308.435248939726","194.613401836557","110.657695845253","56.5744806578048","32.3701073161798","18.1113473431881","9.05702948590809","3.01946186825209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2041","2041","0","0","0","0","0","0","0","0","0","0","1114.76734716332","1491.15118648228","1298.25306490934","1070.94937091342","815.98690120301","618.656592045413","576.403807995441","553.913785880647","527.909579043934","502.644047111597","312.575138902384","197.224579503381","112.141467498829","57.3322379004548","33.0821245808512","18.3537374498552","9.17824268454967","3.05987231759384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2042","2042","0","0","0","0","0","0","0","0","0","0","1128.40181521653","1509.38382266838","1314.12385166725","1093.08752535511","825.958640622395","626.215036885197","583.444968148323","560.680608745683","538.921270753621","508.786806418961","316.394043450446","199.633349363191","113.510253409809","58.5244806218366","33.4851057105556","18.57721064464","9.28999601113125","3.0971290041033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2043","2043","0","0","0","0","0","0","0","0","0","0","1140.35004748746","1525.36224428896","1339.11287157287","1104.65094161268","834.695174424831","632.837909463717","589.61491461799","571.446095818359","544.620608636439","514.168900797773","319.739878413079","201.743356236229","115.684272384411","59.1421169325856","33.8381590493353","18.7729491251289","9.38779734763549","3.15691452602028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2044","2044","0","0","0","0","0","0","0","0","0","0","1150.18181965047","1551.35193382457","1350.65204400032","1114.16447364569","841.882473679696","638.287307987146","599.768579219851","576.366677990329","549.310089720749","518.597365287529","322.49295875337","205.208807779758","116.678979098977","59.6502997633476","34.1287104710453","18.934043155668","9.55049968813375","3.18392054908168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2045","2045","0","0","0","0","0","0","0","0","0","0","1168.6982089267","1563.27802451554","1361.03359923866","1122.72620542604","848.34904208104","648.680305709998","604.375775141368","580.794426771049","553.530367007716","522.582135615826","327.73233215555","206.784647938245","117.574442708805","60.1077017340373","34.3904114094896","19.2449241835525","9.62373347565459","3.20833503718061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2046","2046","0","0","0","0","0","0","0","0","0","0","1174.35118226272","1570.83857417363","1367.61435114339","1128.1525752096","859.299066086586","651.810954759007","607.292401698563","583.597970963121","556.203168703114","529.301332053057","329.314832313282","207.782256785505","118.140804494251","60.3964896815905","34.8365058664986","19.3372115926143","9.66988327699954","3.22372033696977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2047","2047","0","0","0","0","0","0","0","0","0","0","1177.28688208539","1574.76068407129","1371.02613831712","1140.05711496464","861.439636866368","653.433017594389","608.802724801707","585.049720025914","562.041996575283","530.620049405547","330.134361421195","208.298593204323","118.433632398475","61.0381695987567","34.9221204035301","19.3846468512161","9.69360404003181","3.2316283027647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2048","2048","0","0","0","0","0","0","0","0","0","0","1177.47385686186","1575.00733536273","1382.2581976623","1140.22852243108","861.568252338039","653.529790140961","608.892364151214","589.809749683094","562.12495555257","530.699651747571","330.182935104217","208.328267790157","119.413768244521","61.0460359336984","34.9263270623222","19.386864430905","9.69463955488965","3.25814105339503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2049","2049","0","0","0","0","0","0","0","0","0","0","1175.00374465785","1584.33573419525","1379.35298228658","1137.82737480631","859.752773886232","652.152885401332","612.463337041881","588.56694578097","560.940386786809","529.582350656607","329.487092128942","209.579928623803","119.160899992425","60.9164596944831","34.8520118884444","19.345525720575","9.75221860689078","3.251119816255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2050","2050","0","0","0","0","0","0","0","0","0","0","1180.66615253169","1579.27439173613","1374.94505332129","1134.18945352483","857.001474062128","655.258752159433","610.503670904039","586.68401498585","559.146169532137","527.888829344819","331.105462428314","208.908916245842","118.778915655392","60.7208466681873","34.7400962001036","19.439531218422","9.7209025881274","3.24067992218865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLL","2051","2051","0","0","0","0","0","0","0","0","0","0","1174.30594193096","1570.76604336057","1367.53610982307","1128.0760161234","858.790034826538","651.722950404684","607.209199038813","583.51869044543","556.13015189537","529.056478260018","329.319486950482","207.781320427962","118.137068860787","60.3920892645235","34.8137732605887","19.3341324057378","9.66819701722166","3.22310934333825","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2022","2022","0","0","0","0","0","0","0","0","0","0","6.50829847795769","11.2256723421628","14.5624272913061","16.5428834284662","17.191372099096","17.3761117895423","17.428592578687","17.333549693079","17.0935611808032","16.7112078016264","16.4552633861323","16.2937515657138","16.2019003871927","16.1549292477304","16.128048891808","16.1119167137272","16.1038485599358","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","16.101158486824","14.0954867612216","9.08893539143275","5.06811638877957","2.98109266654874","1.44977416255693","0.213222119535504","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2023","2023","0","0","0","0","0","0","0","0","0","0","6.18420211647909","10.6666260355926","13.8371477793729","15.7189302832367","16.3350903492503","16.5106010154287","16.5604410362531","16.4701059675926","16.2420595949242","15.8787531889444","15.6355601267378","15.4820964843828","15.3948232101852","15.3501940084497","15.3246543617857","15.3093270141486","15.3016615080843","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","15.2991056852424","13.3933112026383","8.63610299523435","5.92933247239897","3.67294430852065","1.37752330039989","0.202596149883764","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2024","2024","0","0","0","0","0","0","0","0","0","0","5.88920706827495","10.1577912476977","13.177032399742","14.9689889500096","15.5557261124497","15.7228435862812","15.7702881425608","15.6842475443643","15.4670679959605","15.1210972662983","14.8895094911936","14.7433705170025","14.6602637367105","14.6177656447278","14.5934458347662","14.5788507071829","14.5715515220478","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","14.5691179197082","12.7542324864323","9.66177764464175","6.750149503239","3.49762268234812","1.31175923021753","0.192924870967256","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2025","2025","0","0","0","0","0","0","0","0","0","0","5.69301911802869","9.81939512044037","12.7380399265877","14.4702772755951","15.037437468839","15.1989731959613","15.2448266690911","15.1616462399796","14.9516998753789","14.6172570545447","14.3933865162823","14.2521180602878","14.1717816957532","14.1307007630617","14.1071919317357","14.0930834994296","14.0860277159992","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","14.0836752655891","10.7001327323624","6.52520036573498","3.3810470804706","1.26802628405984","0.186491516888307","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2026","2026","0","0","0","0","0","0","0","0","0","0","5.60112479561524","9.66088572844453","12.5324019058237","14.2366530274406","14.7946252493586","14.9535181721139","14.9986066784008","14.9167538274169","14.7101908062596","14.381150290001","14.1608967692187","14.0219118406631","13.9428751394235","13.9024597393762","13.8793321511645","13.8654525155434","13.8585111558719","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","13.8561968551898","10.5272711758924","6.41976419869032","3.32639725041977","1.24751803108598","0.65670678270934","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2027","2027","0","0","0","0","0","0","0","0","0","0","5.59383656851805","9.64827504653173","12.5160197028653","14.2180208405075","14.7752372704388","14.9338949877867","14.9788971604205","14.8971345859156","14.6908348351891","14.3622274862179","14.142265044891","14.0034647184039","13.924533922405","13.8841735198788","13.8610778191291","13.8472174368937","13.840285706054","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","13.8379746156956","10.5133815191375","6.4112686182186","3.32198216018759","2.30535945757315","0.714736000001763","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2028","2028","0","0","0","0","0","0","0","0","0","0","5.6411287116936","9.72981557206276","12.6217486876964","14.3380983434428","14.8999982281712","15.0599747483112","15.1053365188091","15.0228636558014","14.8148132544411","14.483433001775","14.2616155801596","14.1216459102971","14.0420508587145","14.0013514590624","13.9780621349694","13.9640857108189","13.957096044224","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","13.9547656376561","10.6020661256969","6.46531116259491","5.0100858729706","2.44354277916942","0.720750617538585","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Algeria","DZA","Rheumatic Heart Disease","YLD","2029","2029","0","0","0","0","0","0","0","0","0","0","5.69496915930287","9.82266121477159","12.7421602866056","14.4748390456091","15.0420759681736","15.2035620212473","15.2493419933618","15.1660701015501","14.9560249363324","14.6214864156681","14.3975557616404","14.2562537005763","14.1759018178423","14.1348158101667","14.1113054840399","14.0971965506757","14.090140714751","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","14.0877883128956","10.7030903620829","8.79999595901268","5.23756293154131","2.4667841705608","0.727602076381291","0","0","0","0","0","0","0","0","0","0","0","0","0"
